AEDAT,AWKEY,AWTYP,BELNR,BLART,BLDAT,BUDAT,BUKRS,CPUDT,CPUTM,CTXKRS,DBBLG_GJAHR,FRATH,FULFILLDATE,GJAHR,GLVOR,HWAER,KUR2X,KURS2,KURS3,KURSF,KURST,KURSX,KZKRS,MANDT,MONAT,NUMPG,PPDAT,PPTME,REINDAT,STJAH,STODT,TCODE,TXKRS,UPDDT,USNAM,VATDATE,WAERS,WWERT,XMWST
00/00/0000,1500000179US002026,BKPFF,1500000179,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:06:21,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000180US002026,BKPFF,1500000180,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:08:28,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000181US002026,BKPFF,1500000181,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:31:31,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000182US002026,BKPFF,1500000182,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:33:39,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000183US002026,BKPFF,1500000183,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:35:46,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000184US002026,BKPFF,1500000184,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:36:50,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000185US002026,BKPFF,1500000185,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:41:05,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000186US002026,BKPFF,1500000186,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:43:11,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000187US002026,BKPFF,1500000187,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:44:14,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000188US002026,BKPFF,1500000188,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:46:26,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000189US002026,BKPFF,1500000189,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:47:31,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000190US002026,BKPFF,1500000190,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:47:32,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000191US002026,BKPFF,1500000191,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:48:39,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000192US002026,BKPFF,1500000192,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:49:42,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000193US002026,BKPFF,1500000193,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:50:45,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000194US002026,BKPFF,1500000194,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:50:47,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000195US002026,BKPFF,1500000195,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:51:55,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000196US002026,BKPFF,1500000196,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:51:56,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000197US002026,BKPFF,1500000197,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:54:03,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000198US002026,BKPFF,1500000198,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:54:04,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000199US002026,BKPFF,1500000199,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:55:09,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000200US002026,BKPFF,1500000200,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:55:10,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000201US002026,BKPFF,1500000201,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:56:16,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000202US002026,BKPFF,1500000202,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:57:20,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000203US002026,BKPFF,1500000203,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:57:20,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000204US002026,BKPFF,1500000204,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:58:28,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000205US002026,BKPFF,1500000205,KZ,06/01/2026,06/01/2026,US00,06/01/2026,19:59:31,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000206US002026,BKPFF,1500000206,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:00:36,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000207US002026,BKPFF,1500000207,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:01:40,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000208US002026,BKPFF,1500000208,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:02:45,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000209US002026,BKPFF,1500000209,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:02:46,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000210US002026,BKPFF,1500000210,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:03:53,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000211US002026,BKPFF,1500000211,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:04:56,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000212US002026,BKPFF,1500000212,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:06:02,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000213US002026,BKPFF,1500000213,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:07:08,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000214US002026,BKPFF,1500000214,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:18:30,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000215US002026,BKPFF,1500000215,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:19:33,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000216US002026,BKPFF,1500000216,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:20:39,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000217US002026,BKPFF,1500000217,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:20:40,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000218US002026,BKPFF,1500000218,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:21:47,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000219US002026,BKPFF,1500000219,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:22:53,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000220US002026,BKPFF,1500000220,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:23:58,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000221US002026,BKPFF,1500000221,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:27:05,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000222US002026,BKPFF,1500000222,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:30:14,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000223US002026,BKPFF,1500000223,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:31:17,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000224US002026,BKPFF,1500000224,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:32:24,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000225US002026,BKPFF,1500000225,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:47:01,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000226US002026,BKPFF,1500000226,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:48:14,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000227US002026,BKPFF,1500000227,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:50:21,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000228US002026,BKPFF,1500000228,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:51:26,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000229US002026,BKPFF,1500000229,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:51:26,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000230US002026,BKPFF,1500000230,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:52:34,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000231US002026,BKPFF,1500000231,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:52:34,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-803,00/00/0000,USD,06/01/2026,X
00/00/0000,1500000232US002026,BKPFF,1500000232,KZ,06/01/2026,06/01/2026,US00,06/01/2026,20:53:41,0.00000,0000,0.00,00/00/0000,2026,RFBU,USD,0.00000000000000,0.00000,0.00000,0.00000,M,0.00000000000000,0.00000,204,06,000,00/00/0000,00:00:00,00/00/0000,0000,00/00/0000,FBDC_C014,0.00000,00/00/0000,LEARN-804,00/00/0000,USD,06/01/2026,X
